IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
an assassin	NA	an addict	NA	0.259311965811966	0.038488849295484	0.518623931623932	-1
a celebrity	NA	a police officer	NA	0.354542372881356	0.0419368173030665	0.709084745762712	-1
a judge	NA	a celebrity	NA	0.568754545454545	0.0458505193139732	0.862490909090909	1
a gang member	NA	a nun	NA	0.142974358974359	0.0305210405358265	0.285948717948718	-1
a thief	NA	a convict	NA	0.4095	0.03931787495026	0.819	-1
a gang member	NA	a congressman	NA	0.259509259259259	0.0410477948401831	0.519018518518519	-1
a terrorist	NA	a police officer	NA	0.0322439024390244	0.0153869728955489	0.0644878048780488	-1
a congressman	NA	an adult	NA	0.349246855345912	0.0266629729683151	0.698493710691824	-1
an olympian	NA	a terrorist	NA	0.964614678899083	0.0168315921052241	0.0707706422018348	1
a terrorist	NA	a gang member	NA	0.308	0.0388716885745124	0.616	-1
a gang member	NA	an astronaut	NA	0.108771186440678	0.0280996672681283	0.217542372881356	-1
a soldier	NA	an astronaut	NA	0.673059829059829	0.041827496264377	0.653880341880342	1
an assassin	NA	a police officer	NA	0.074503937007874	0.0232300276446989	0.149007874015748	-1
a terrorist	NA	an addict	NA	0.166840707964602	0.032588069257407	0.333681415929204	-1
an astronaut	NA	a terrorist	NA	0.978307692307692	0.0127211858050383	0.0433846153846154	1
an olympian	NA	an astronaut	NA	0.454089285714286	0.0471583550796799	0.908178571428571	-1
a judge	NA	a soldier	NA	0.292734782608696	0.0406344079070511	0.585469565217391	-1
a teacher	NA	an addict	NA	0.802348484848485	0.024229189924819	0.39530303030303	1
a congressman	NA	an olympian	NA	0.384932038834951	0.0460562709338984	0.769864077669903	-1
a police officer	NA	an assassin	NA	0.92611811023622	0.0224249451485503	0.147763779527559	1
a judge	NA	an adult	NA	0.438136923076923	0.0260204989532111	0.876273846153846	-1
an adult	NA	a nun	NA	0.556504587155963	0.0273308527187226	0.886990825688073	1
a pedophile	NA	an addict	NA	0.122366379310345	0.0288143786795104	0.24473275862069	-1
a soldier	NA	a convict	NA	0.892560483870968	0.0258700505180452	0.214879032258064	1
a father	NA	a rapist	NA	0.991096234309623	0.00592182388237404	0.0178075313807531	1
a teacher	NA	a nun	NA	0.617306382978723	0.0302320841701777	0.765387234042553	1
an astronaut	NA	an assassin	NA	0.938107438016529	0.0210303451048261	0.123785123966942	1
a pedophile	NA	a celebrity	NA	0.0718125	0.0229705087827419	0.143625	-1
a mentor	NA	a mother	NA	0.273878205128205	0.0292235071532454	0.54775641025641	-1
a nun	NA	an olympian	NA	0.484745535714286	0.0464713638797404	0.969491071428571	-1
a soldier	NA	a father	NA	0.431575107296137	0.0306287699277543	0.863150214592275	-1
an adult	NA	a judge	NA	0.560013846153846	0.0264872564796906	0.879972307692308	1
a judge	NA	a rapist	NA	0.961760330578512	0.0160021857501466	0.0764793388429752	1
a mentor	NA	a father	NA	0.31189406779661	0.0289756819892073	0.62378813559322	-1
an elderly person	NA	a congressman	NA	0.68564453125	0.0283873631601632	0.6287109375	1
an addict	NA	an adult	NA	0.246272445820433	0.0231419245228519	0.492544891640867	-1
an astronaut	NA	a father	NA	0.269084745762712	0.0282267832070148	0.538169491525424	-1
a pedophile	NA	a rapist	NA	0.476869918699187	0.0359148027652945	0.953739837398374	-1
an astronaut	NA	a soldier	NA	0.327747863247863	0.0428249422304701	0.655495726495727	-1
a gang member	NA	an adult	NA	0.134847692307692	0.0185975329742891	0.269695384615385	-1
a terrorist	NA	a teacher	NA	0.0178879310344828	0.00815507625013879	0.0357758620689655	-1
a terrorist	NA	a mentor	NA	0.0199094827586207	0.0121409282924865	0.0398189655172414	-1
a congressman	NA	an addict	NA	0.594853773584906	0.0445379624732136	0.810292452830189	1
a rapist	NA	an elderly person	NA	0.0269312267657993	0.00978860822443933	0.0538624535315985	-1
a congressman	NA	a gang member	NA	0.740333333333333	0.0400737652475941	0.519333333333333	1
a congressman	NA	a judge	NA	0.394305555555556	0.0453379993653207	0.788611111111111	-1
a rapist	NA	a congressman	NA	0.111486725663717	0.0275398750206822	0.222973451327434	-1
a convict	NA	a police officer	NA	0.16218045112782	0.030879258009453	0.324360902255639	-1
an addict	NA	a celebrity	NA	0.358592592592593	0.0457138274501065	0.717185185185185	-1
a convict	NA	a teacher	NA	0.143	0.0221071773836877	0.286	-1
an astronaut	NA	a convict	NA	0.839275590551181	0.0305637838512312	0.321448818897638	1
a teacher	NA	an olympian	NA	0.611315789473684	0.0315236964147391	0.777368421052631	1
a pedophile	NA	an assassin	NA	0.342028925619835	0.0377904242744964	0.684057851239669	-1
a celebrity	NA	an assassin	NA	0.836110619469027	0.0332022923188155	0.327778761061947	1
an elderly person	NA	a convict	NA	0.837983516483516	0.0223408146132979	0.324032967032967	1
a nun	NA	an elderly person	NA	0.396277358490566	0.0306872042749907	0.792554716981132	-1
a mother	NA	an olympian	NA	0.793594713656388	0.0261119862665277	0.412810572687225	1
a soldier	NA	a rapist	NA	0.988891666666667	0.00868306420207007	0.0222166666666666	1
a soldier	NA	a gang member	NA	0.923904347826087	0.0239937178492162	0.152191304347826	1
a father	NA	an olympian	NA	0.759399563318777	0.0268130611990986	0.481200873362445	1
a convict	NA	a mentor	NA	0.15440157480315	0.0303041507784136	0.308803149606299	-1
a nun	NA	a terrorist	NA	0.9635	0.0158656553552696	0.073	1
an assassin	NA	a nun	NA	0.0910583333333333	0.0243494648422665	0.182116666666667	-1
a teacher	NA	a thief	NA	0.923561965811966	0.0162225948706827	0.152876068376068	1
an assassin	NA	a convict	NA	0.3570390625	0.0395143249655483	0.714078125	-1
a celebrity	NA	an adult	NA	0.393507836990596	0.0284076853665543	0.787015673981191	-1
a celebrity	NA	a pedophile	NA	0.926334821428571	0.023917367155359	0.147330357142857	1
a father	NA	a soldier	NA	0.569645922746781	0.0305541045675726	0.860708154506438	1
a mother	NA	an astronaut	NA	0.770285106382979	0.0261419851059084	0.459429787234042	1
a judge	NA	a congressman	NA	0.605893518518518	0.0439007030585338	0.788212962962963	1
a gang member	NA	a pedophile	NA	0.751182203389831	0.0358005822922649	0.497635593220339	1
a father	NA	a judge	NA	0.758064102564103	0.0268669730713134	0.483871794871795	1
an adult	NA	an olympian	NA	0.5463671875	0.0281048065488315	0.907265625	1
a nun	NA	a mother	NA	0.20559188034188	0.0255420813356654	0.411183760683761	-1
a pedophile	NA	a mentor	NA	0.00875833333333333	0.00773816866282031	0.0175166666666666	-1
an olympian	NA	a police officer	NA	0.406737288135593	0.043211177139583	0.813474576271186	-1
a pedophile	NA	a soldier	NA	0.00568376068376068	0.00643210715361849	0.0113675213675214	-1
a father	NA	a mentor	NA	0.684290254237288	0.0285336729708845	0.631419491525424	1
a pedophile	NA	an astronaut	NA	0.0097625	0.00805481232117218	0.019525	-1
a teacher	NA	a convict	NA	0.85730658436214	0.0220241293487998	0.28538683127572	1
a nun	NA	a convict	NA	0.796811023622047	0.0353622600792966	0.406377952755905	1
a thief	NA	a mother	NA	0.0283669527896996	0.0106047369276241	0.0567339055793992	-1
an olympian	NA	a convict	NA	0.8088375	0.0347310696936212	0.382325	1
a rapist	NA	a mentor	NA	0.0198196721311475	0.0117697549824114	0.0396393442622951	-1
a pedophile	NA	a police officer	NA	0.0172777777777778	0.0112482457961019	0.0345555555555556	-1
an olympian	NA	a mother	NA	0.204213656387665	0.025646202125003	0.40842731277533	-1
an astronaut	NA	an addict	NA	0.767547413793103	0.0384301629406952	0.464905172413793	1
a rapist	NA	a gang member	NA	0.281838842975207	0.0374369798202779	0.563677685950413	-1
a nun	NA	a thief	NA	0.876567796610169	0.027849105651424	0.246864406779661	1
an olympian	NA	an assassin	NA	0.913734513274336	0.025915112259666	0.172530973451327	1
a teacher	NA	an assassin	NA	0.946911016949153	0.0138986396184405	0.106177966101695	1
a convict	NA	a soldier	NA	0.108491935483871	0.0263815610720857	0.216983870967742	-1
a soldier	NA	an adult	NA	0.650317901234568	0.0263618451678936	0.699364197530864	1
an adult	NA	a gang member	NA	0.864926153846154	0.0191587746688689	0.270147692307692	1
an addict	NA	a thief	an elderly person	0.309045212765957	0.0330351788017561	0.618090425531915	-1
an assassin	NA	a rapist	an olympian	0.191597457627119	0.0352355567104389	0.383194915254237	-1
an addict	NA	a rapist	a thief	0.727581896551724	0.0393782641336819	0.544836206896552	1
a soldier	NA	an olympian	a terrorist	0.762045045045045	0.039065492089627	0.47590990990991	1
a terrorist	NA	an adult	a rapist	0.135981981981982	0.0213639631614911	0.271963963963964	-1
a mother	NA	a nun	a mentor	0.739858974358974	0.028672598148032	0.520282051282051	1
a soldier	NA	a congressman	a father	0.498332352941176	0.0380921810638724	0.996664705882353	-1
a celebrity	NA	a rapist	a gang member	0.801004464285714	0.0364114154219373	0.397991071428571	1
a police officer	NA	a rapist	a father	0.458102702702703	0.0357532934314857	0.916205405405405	-1
a thief	NA	an olympian	a celebrity	0.133254545454545	0.0341994492587575	0.266509090909091	-1
a mentor	NA	an olympian	a convict	0.640134453781513	0.0429897398394001	0.719731092436975	1
an astronaut	NA	a rapist	a pedophile	0.982454545454545	0.0113715652706844	0.0350909090909091	1
an elderly person	NA	an addict	a father	0.425454968944099	0.0269699810771276	0.850909937888199	-1
a celebrity	NA	a convict	an adult	0.458554794520548	0.0325209447683234	0.917109589041096	-1
a celebrity	NA	an elderly person	a father	0.24409670781893	0.0267988194490481	0.48819341563786	-1
a congressman	NA	a father	an assassin	0.311718934911243	0.0343222377347168	0.623437869822485	-1
an addict	NA	an elderly person	an assassin	0.321386243386243	0.034147522054567	0.642772486772487	-1
a father	NA	a pedophile	a police officer	0.734776150627615	0.0286464832968597	0.53044769874477	1
a terrorist	NA	a mother	a rapist	0.111056818181818	0.0237513309478896	0.222113636363636	-1
a nun	NA	a congressman	a judge	0.522637168141593	0.046529472789904	0.954725663716814	1
a celebrity	NA	a thief	a mother	0.308098214285714	0.0342422235910714	0.616196428571429	-1
an elderly person	NA	an adult	a gang member	0.616714673913043	0.0263810064066528	0.766570652173913	1
a gang member	NA	a convict	a pedophile	0.501725409836066	0.0450421854181064	0.996549180327869	1
an astronaut	NA	a terrorist	a gang member	0.908632478632479	0.0263650145166017	0.182735042735043	1
an addict	NA	an elderly person	an astronaut	0.216656084656085	0.0293667963186039	0.433312169312169	-1
a police officer	NA	a thief	a pedophile	0.918404	0.0230786786755527	0.163192	1
a mentor	NA	a mentor	a nun	0.520428571428571	0.0459446675922904	0.959142857142857	1
a gang member	NA	a celebrity	an adult	0.153926267281106	0.0256205473963872	0.307852534562212	-1
a celebrity	NA	a gang member	a rapist	0.802674107142857	0.0369499152816306	0.394651785714286	1
a pedophile	NA	a father	a terrorist	0.090819209039548	0.019578846721099	0.181638418079096	-1
an addict	NA	a judge	a rapist	0.399564655172414	0.0453556271806908	0.799129310344828	-1
a mother	NA	a judge	a gang member	0.823216738197425	0.0257016054092586	0.35356652360515	1
a teacher	NA	an addict	a nun	0.654987124463519	0.0323548758727125	0.690025751072961	1
a mentor	NA	an addict	a convict	0.799132231404959	0.0367715399363578	0.401735537190083	1
a celebrity	NA	a pedophile	an astronaut	0.496366071428571	0.0481418300012827	0.992732142857143	-1
a convict	NA	an assassin	a mentor	0.254389763779528	0.0383877138334555	0.508779527559055	-1
an astronaut	NA	a police officer	an adult	0.452696902654867	0.0323559754721208	0.905393805309734	-1
an assassin	NA	a gang member	a mentor	0.133453781512605	0.0317655152270376	0.26690756302521	-1
an addict	NA	an addict	a mentor	0.268053097345133	0.0425239333549882	0.536106194690265	-1
an adult	NA	a terrorist	a gang member	0.885166153846154	0.0175581595245335	0.229667692307692	1
a judge	NA	a celebrity	a nun	0.552787610619469	0.0471825022562782	0.894424778761062	1
a thief	NA	a terrorist	an assassin	0.574918803418803	0.0421464386378618	0.850162393162393	1
an olympian	NA	a pedophile	a mother	0.360667647058824	0.0375546784653508	0.721335294117647	-1
a gang member	NA	an olympian	a teacher	0.106334302325581	0.0230056290782424	0.212668604651163	-1
a teacher	NA	a mother	a rapist	0.426979591836735	0.0294121823377792	0.853959183673469	-1
an olympian	NA	a judge	a convict	0.5717	0.0453603017071053	0.8566	1
a judge	NA	an addict	a convict	0.730004201680672	0.0402984564279542	0.539991596638655	1
a mentor	NA	an astronaut	an adult	0.540535874439462	0.0342522919725788	0.918928251121076	1
a thief	NA	a celebrity	a mother	0.0636395348837209	0.018400129568057	0.127279069767442	-1
a gang member	NA	an assassin	a father	0.169184659090909	0.027612066608408	0.338369318181818	-1
an adult	NA	an astronaut	a pedophile	0.602371559633028	0.0273863152821377	0.795256880733945	1
a teacher	NA	a teacher	a police officer	0.500501689189189	0.0286751975506482	0.998996621621622	1
a father	NA	an astronaut	an addict	0.762621794871795	0.0273245304146764	0.47475641025641	1
a pedophile	NA	an adult	a police officer	0.0177312775330396	0.00855708944544645	0.0354625550660793	-1
an astronaut	NA	an addict	a thief	0.795564102564103	0.0362653535338173	0.408871794871795	1
a convict	NA	a nun	a father	0.112889189189189	0.0234361622755254	0.225778378378378	-1
a gang member	NA	an adult	a judge	0.138459090909091	0.0234963948789563	0.276918181818182	-1
a pedophile	NA	a mentor	an adult	0.0108705357142857	0.00654809891332709	0.0217410714285714	-1
a mentor	NA	a soldier	a mentor	0.400764957264957	0.0449052731386565	0.801529914529915	-1
a teacher	NA	an adult	a judge	0.56487573964497	0.0286357822776584	0.870248520710059	1
a teacher	NA	an assassin	a terrorist	0.953279914529915	0.0134157059947927	0.0934401709401709	1
an assassin	NA	an astronaut	an adult	0.0815915178571429	0.0191249970823746	0.163183035714286	-1
an elderly person	NA	a convict	a mentor	0.576343866171004	0.0302096835533383	0.847312267657993	1
an adult	NA	a mentor	a celebrity	0.489897832817337	0.0300040977741705	0.979795665634675	-1
a father	NA	a teacher	a nun	0.68641156462585	0.0272446928861243	0.627176870748299	1
an assassin	NA	an olympian	a celebrity	0.101371681415929	0.0278956405939788	0.202743362831858	-1
a father	NA	a pedophile	a mentor	0.746703389830508	0.0270222682947584	0.506593220338983	1
a teacher	NA	an astronaut	a soldier	0.427782051282051	0.0334912206162527	0.855564102564103	-1
a soldier	NA	a soldier	an adult	0.528262557077626	0.0346391161065474	0.943474885844749	1
a police officer	NA	a nun	an assassin	0.667845238095238	0.0408434797981442	0.664309523809524	1
a terrorist	NA	a nun	a police officer	0.0332857142857143	0.0156660258691103	0.0665714285714286	-1
an astronaut	NA	an assassin	a terrorist	0.946710084033613	0.0194814897004086	0.106579831932773	1
an assassin	NA	a convict	a father	0.0963551912568306	0.0210979337381196	0.192710382513661	-1
an astronaut	NA	a congressman	a convict	0.685760504201681	0.0430362443157788	0.628478991596639	1
an olympian	NA	a gang member	a judge	0.580313636363636	0.048977465838164	0.839372727272727	1
a father	NA	a rapist	an adult	0.763127565982405	0.0243675415437841	0.473744868035191	1
a police officer	NA	a congressman	an elderly person	0.534332474226804	0.0353562924597187	0.931335051546392	1
a mentor	NA	a teacher	a celebrity	0.51350289017341	0.0372135168567674	0.972994219653179	1
a teacher	NA	an astronaut	a convict	0.627889121338912	0.0319022483608851	0.744221757322176	1
a mentor	NA	a celebrity	a police officer	0.521995762711864	0.0455259007278565	0.956008474576271	1
a convict	NA	a convict	a celebrity	0.322925196850394	0.0406643848665363	0.645850393700787	-1
a judge	NA	a mother	an assassin	0.343772727272727	0.0352783425340224	0.687545454545455	-1
a terrorist	NA	a police officer	a nun	0.0330546218487395	0.0160259056811104	0.0661092436974789	-1
a thief	NA	a celebrity	a rapist	0.299530172413793	0.042651037581932	0.599060344827586	-1
a nun	NA	a police officer	a celebrity	0.431258474576271	0.0469165329966168	0.862516949152542	-1
an olympian	NA	a police officer	an olympian	0.424693693693694	0.0456893908894148	0.849387387387387	-1
an olympian	NA	an elderly person	a father	0.275849794238683	0.0278030377917567	0.551699588477366	-1
an olympian	NA	a judge	a terrorist	0.602227272727273	0.0451619255221945	0.795545454545455	1
a convict	NA	an elderly person	an assassin	0.260034825870647	0.0308048392555068	0.520069651741293	-1
a nun	NA	a congressman	a father	0.314566473988439	0.0363763444802081	0.629132947976879	-1
a thief	NA	a celebrity	a soldier	0.0828141592920354	0.0251394511581872	0.165628318584071	-1
a gang member	NA	a nun	an olympian	0.139671052631579	0.031472917594747	0.279342105263158	-1
an elderly person	NA	a congressman	a thief	0.729275	0.0278064117791756	0.54145	1
a nun	NA	a mother	a father	0.21221914893617	0.0267172231325268	0.42443829787234	-1
a gang member	NA	a judge	a father	0.0830428571428571	0.0194014276533152	0.166085714285714	-1
an astronaut	NA	a soldier	an elderly person	0.348492146596859	0.0360828159213244	0.696984293193717	-1
a celebrity	NA	a pedophile	a police officer	0.468069565217391	0.0458902831981352	0.936139130434783	-1
a pedophile	NA	a police officer	an addict	0.0376074380165289	0.0175026902513907	0.0752148760330579	-1
a mentor	NA	a rapist	a judge	0.669316666666667	0.0437221366855219	0.661366666666667	1
a pedophile	NA	an assassin	a pedophile	0.371495867768595	0.0385414242993062	0.74299173553719	-1
a teacher	NA	a father	a mother	0.297925925925926	0.0246732227824983	0.595851851851852	-1
an addict	NA	a terrorist	a father	0.258415697674419	0.0326247668723408	0.516831395348837	-1
a mentor	NA	a teacher	a father	0.349759574468085	0.0304897837854101	0.69951914893617	-1
a police officer	NA	a soldier	an assassin	0.4957	0.0438443648412008	0.9914	-1
an elderly person	NA	a rapist	an elderly person	0.593052941176471	0.0252885396351881	0.813894117647059	1
a teacher	NA	a mentor	a congressman	0.555989130434783	0.0339571179572419	0.888021739130435	1
