Exp_Name	sn	Gender	Birth	cond	sess	trial_index	Block	BlockIt	TrialinBlock	StimNum	FrameNum	FrameName	respType	posttgap	stim_dur	keybResp	keybRT	keyDef	FeedBack	ShowFeedBack	Set	IA.1	IA.2	IB.1	IB.2	agent	method	type	ones	trial	QuantOption1	QuantOption2	trial_type
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	734	1	1	121	1979	6	test	key	500	NA	K	11382	No	NA	NA	1_2	an assassin	NA	a thief	a nun	you	killed	simplified	1	121	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	740	1	1	122	488	6	test	key	500	NA	D	3435	Yes	NA	NA	1_1	an astronaut	NA	a rapist	NA	you	killed	simplified	1	122	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	746	1	1	123	1573	6	test	key	500	NA	D	3424	Yes	NA	NA	1_2	a mother	NA	a pedophile	a rapist	you	killed	simplified	1	123	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	752	1	1	124	3767	6	test	key	500	NA	D	8719	Yes	NA	NA	2_2	a nun	a celebrity	a soldier	an elderly person	you	killed	simplified	1	124	2	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	758	1	1	125	9	6	test	key	500	NA	D	7586	Yes	NA	NA	1_1	a mentor	NA	a nun	NA	you	killed	simplified	1	125	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	764	1	1	126	411	6	test	key	500	NA	D	7654	Yes	NA	NA	1_1	a mentor	NA	an adult	NA	you	killed	simplified	1	126	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	770	1	1	127	709	6	test	key	500	NA	D	1676	Yes	NA	NA	1_1	a nun	NA	an elderly person	NA	you	killed	simplified	1	127	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	776	1	1	128	1440	6	test	key	500	NA	K	2519	No	NA	NA	1_2	a rapist	NA	a terrorist	a thief	you	killed	simplified	1	128	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	782	1	1	129	49	6	test	key	500	NA	D	1659	Yes	NA	NA	1_1	an adult	NA	a rapist	NA	you	killed	simplified	1	129	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	788	1	1	130	3440	6	test	key	500	NA	D	4443	Yes	NA	NA	2_2	an addict	a mother	a convict	a gang member	you	killed	simplified	1	130	2	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	794	1	1	131	1933	6	test	key	500	NA	D	3653	Yes	NA	NA	1_2	a mother	NA	a mentor	an astronaut	you	killed	simplified	1	131	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	800	1	1	132	2212	6	test	key	500	NA	D	3043	Yes	NA	NA	2_1	a congressman	a convict	an adult	NA	you	killed	simplified	1	132	2	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	806	1	1	133	350	6	test	key	500	NA	K	15014	No	NA	NA	1_1	a thief	NA	a soldier	NA	you	killed	simplified	1	133	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	812	1	1	134	284	6	test	key	500	NA	D	1766	Yes	NA	NA	1_1	an adult	NA	a terrorist	NA	you	killed	simplified	1	134	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	818	1	1	135	1716	6	test	key	500	NA	K	2055	No	NA	NA	1_2	a terrorist	NA	a celebrity	a teacher	you	killed	simplified	1	135	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	824	1	1	136	303	6	test	key	500	NA	K	21702	No	NA	NA	1_1	a pedophile	NA	a gang member	NA	you	killed	simplified	1	136	1	1	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	830	1	1	137	1973	6	test	key	500	NA	D	2712	Yes	NA	NA	1_2	a father	NA	a judge	a pedophile	you	killed	simplified	1	137	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	836	1	1	138	1725	6	test	key	500	NA	K	29342	No	NA	NA	1_2	a police officer	NA	a judge	a celebrity	you	killed	simplified	1	138	1	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	842	1	1	139	3871	6	test	key	500	NA	D	5313	Yes	NA	NA	2_2	an adult	an elderly person	an assassin	an adult	you	killed	simplified	1	139	2	2	1
peoplePairsExperiment	1003_35214_1297605849	Female	21	PeoplePairs	NA	848	1	1	140	3918	6	test	key	500	NA	D	2824	Yes	NA	NA	2_2	a nun	a pedophile	a convict	a thief	you	killed	simplified	1	140	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	11	1	1	1	1376	6	test	key	500	NA	D	15862.699999988	No	NA	NA	1_2	a gang member	NA	a gang member	a mentor	you	killed	simplified	1	1	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	17	1	1	2	3601	6	test	key	500	NA	K	5837.3999999762	Yes	NA	NA	2_2	a police officer	a mother	a celebrity	a rapist	you	killed	simplified	1	2	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	24	1	1	3	3130	6	test	key	500	NA	K	6373.5	Yes	NA	NA	2_2	a thief	an astronaut	an astronaut	a terrorist	you	killed	simplified	1	3	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	30	1	1	4	231	6	test	key	500	NA	D	3823.6999999881	No	NA	NA	1_1	an Olympian	NA	a father	NA	you	killed	simplified	1	4	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	36	1	1	5	2813	6	test	key	500	NA	K	5446.8999999762	Yes	NA	NA	2_1	a soldier	an assassin	an elderly person	NA	you	killed	simplified	1	5	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	43	1	1	6	3937	6	test	key	500	NA	K	4771.5	Yes	NA	NA	2_2	a gang member	a congressman	a gang member	a pedophile	you	killed	simplified	1	6	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	49	1	1	7	1097	6	test	key	500	NA	D	7076.9000000358	No	NA	NA	1_2	a celebrity	NA	a pedophile	a police officer	you	killed	simplified	1	7	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	55	1	1	8	3161	6	test	key	500	NA	D	8323.6999999881	No	NA	NA	2_2	a mentor	a teacher	a police officer	a nun	you	killed	simplified	1	8	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	61	1	1	9	921	6	test	key	500	NA	D	11179.199999988	No	NA	NA	1_1	an assassin	NA	an astronaut	NA	you	killed	simplified	1	9	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	67	1	1	10	1115	6	test	key	500	NA	K	4704	Yes	NA	NA	1_2	a thief	NA	a pedophile	a gang member	you	killed	simplified	1	10	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	73	1	1	11	701	6	test	key	500	NA	D	2271.5999999642	No	NA	NA	1_1	a congressman	NA	a father	NA	you	killed	simplified	1	11	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	79	1	1	12	2199	6	test	key	500	NA	D	2423.8000000119	No	NA	NA	2_1	a thief	an assassin	a soldier	NA	you	killed	simplified	1	12	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	85	1	1	13	1336	6	test	key	500	NA	D	4933.8999999762	No	NA	NA	1_2	a soldier	NA	a soldier	an Olympian	you	killed	simplified	1	13	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	91	1	1	14	3388	6	test	key	500	NA	D	11540.900000036	No	NA	NA	2_2	an astronaut	a father	a pedophile	an assassin	you	killed	simplified	1	14	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	97	1	1	15	2045	6	test	key	500	NA	K	2092	Yes	NA	NA	2_1	a celebrity	a judge	a rapist	NA	you	killed	simplified	1	15	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	103	1	1	16	1936	6	test	key	500	NA	K	5847.8000000119	Yes	NA	NA	1_2	an Olympian	NA	a gang member	a celebrity	you	killed	simplified	1	16	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	109	1	1	17	1608	6	test	key	500	NA	D	2367.6999999881	No	NA	NA	1_2	a rapist	NA	an elderly person	a judge	you	killed	simplified	1	17	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	115	1	1	18	2238	6	test	key	500	NA	K	2634.8999999762	Yes	NA	NA	2_1	a mother	a celebrity	a mentor	NA	you	killed	simplified	1	18	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	121	1	1	19	67	6	test	key	500	NA	D	6268.5	No	NA	NA	1_1	an addict	NA	a police officer	NA	you	killed	simplified	1	19	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	127	1	1	20	2008	6	test	key	500	NA	K	3508	Yes	NA	NA	2_1	a convict	a mentor	a nun	NA	you	killed	simplified	1	20	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	133	1	1	21	3710	6	test	key	500	NA	D	26021.199999988	No	NA	NA	2_2	a pedophile	a soldier	an assassin	a nun	you	killed	simplified	1	21	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	139	1	1	22	1088	6	test	key	500	NA	D	14995.5	No	NA	NA	1_2	an Olympian	NA	a judge	a terrorist	you	killed	simplified	1	22	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	145	1	1	23	2832	6	test	key	500	NA	K	6504.1999999881	Yes	NA	NA	2_1	an adult	a mentor	an addict	NA	you	killed	simplified	1	23	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	151	1	1	24	1405	6	test	key	500	NA	D	3672.8000000119	No	NA	NA	1_2	a rapist	NA	a celebrity	an Olympian	you	killed	simplified	1	24	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	157	1	1	25	2980	6	test	key	500	NA	K	5416.8000000119	Yes	NA	NA	2_1	a mother	a congressman	a teacher	NA	you	killed	simplified	1	25	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	163	1	1	26	2127	6	test	key	500	NA	D	5162.3000000119	No	NA	NA	2_1	a terrorist	a rapist	an elderly person	NA	you	killed	simplified	1	26	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	169	1	1	27	3589	6	test	key	500	NA	K	4050.3000000119	Yes	NA	NA	2_2	a terrorist	a police officer	a terrorist	an Olympian	you	killed	simplified	1	27	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	175	1	1	28	1765	6	test	key	500	NA	K	26758.300000012	Yes	NA	NA	1_2	a father	NA	an assassin	a soldier	you	killed	simplified	1	28	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	181	1	1	29	2856	6	test	key	500	NA	K	5566	Yes	NA	NA	2_1	a soldier	a nun	an addict	NA	you	killed	simplified	1	29	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	187	1	1	30	3109	6	test	key	500	NA	K	4653.1999999881	Yes	NA	NA	2_2	a thief	a father	a congressman	an assassin	you	killed	simplified	1	30	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	193	1	1	31	2596	6	test	key	500	NA	K	1627.6999999881	Yes	NA	NA	2_1	a nun	a judge	an assassin	NA	you	killed	simplified	1	31	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	199	1	1	32	3060	6	test	key	500	NA	K	13749.699999988	Yes	NA	NA	2_2	a gang member	a convict	a pedophile	a father	you	killed	simplified	1	32	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	205	1	1	33	3346	6	test	key	500	NA	K	2067.5999999642	Yes	NA	NA	2_2	a mother	a nun	a mentor	a convict	you	killed	simplified	1	33	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	211	1	1	34	3706	6	test	key	500	NA	K	2367.4000000358	Yes	NA	NA	2_2	an assassin	a father	a gang member	a mentor	you	killed	simplified	1	34	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	217	1	1	35	46	6	test	key	500	NA	D	5222.9000000358	No	NA	NA	1_1	an addict	NA	a mother	NA	you	killed	simplified	1	35	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	223	1	1	36	2726	6	test	key	500	NA	K	6139.1000000238	Yes	NA	NA	2_1	a mentor	a mother	an Olympian	NA	you	killed	simplified	1	36	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	229	1	1	37	3415	6	test	key	500	NA	D	5413.3000000119	No	NA	NA	2_2	an astronaut	an addict	a gang member	a congressman	you	killed	simplified	1	37	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	235	1	1	38	22	6	test	key	500	NA	K	15776.600000024	Yes	NA	NA	1_1	a celebrity	NA	a terrorist	NA	you	killed	simplified	1	38	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	241	1	1	39	87	6	test	key	500	NA	K	9344.8999999762	Yes	NA	NA	1_1	an Olympian	NA	a rapist	NA	you	killed	simplified	1	39	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	247	1	1	40	2037	6	test	key	500	NA	D	5084.4000000358	No	NA	NA	2_1	a pedophile	a mentor	a convict	NA	you	killed	simplified	1	40	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	253	1	1	41	3653	6	test	key	500	NA	D	4420.6000000238	No	NA	NA	2_2	an assassin	a soldier	a judge	an addict	you	killed	simplified	1	41	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	259	1	1	42	1422	6	test	key	500	NA	D	1899.5	No	NA	NA	1_2	a pedophile	NA	a teacher	a congressman	you	killed	simplified	1	42	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	265	1	1	43	2093	6	test	key	500	NA	K	2651.8000000119	Yes	NA	NA	2_1	an adult	an astronaut	a celebrity	NA	you	killed	simplified	1	43	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	271	1	1	44	3725	6	test	key	500	NA	D	3717.1000000238	No	NA	NA	2_2	a mother	a father	a rapist	an addict	you	killed	simplified	1	44	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	277	1	1	45	789	6	test	key	500	NA	K	2882.7999999523	Yes	NA	NA	1_1	an astronaut	NA	a convict	NA	you	killed	simplified	1	45	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	283	1	1	46	2742	6	test	key	500	NA	K	6663.8000000119	Yes	NA	NA	2_1	an Olympian	a nun	an elderly person	NA	you	killed	simplified	1	46	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	289	1	1	47	829	6	test	key	500	NA	D	5390	No	NA	NA	1_1	a convict	NA	an Olympian	NA	you	killed	simplified	1	47	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	295	1	1	48	248	6	test	key	500	NA	D	4082.5	No	NA	NA	1_1	an addict	NA	an astronaut	NA	you	killed	simplified	1	48	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	301	1	1	49	1550	6	test	key	500	NA	D	7576.0999999642	No	NA	NA	1_2	a terrorist	NA	an adult	an Olympian	you	killed	simplified	1	49	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	307	1	1	50	1456	6	test	key	500	NA	D	664.90000003576	No	NA	NA	1_2	a mentor	NA	a mentor	a convict	you	killed	simplified	1	50	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	313	1	1	51	3909	6	test	key	500	NA	K	983.40000003576	Yes	NA	NA	2_2	an astronaut	an elderly person	a thief	a gang member	you	killed	simplified	1	51	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	319	1	1	52	6	6	test	key	500	NA	K	3194.3000000119	Yes	NA	NA	1_1	a congressman	NA	a celebrity	NA	you	killed	simplified	1	52	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	325	1	1	53	1890	6	test	key	500	NA	D	3891.7999999523	No	NA	NA	1_2	a convict	NA	a celebrity	a soldier	you	killed	simplified	1	53	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	331	1	1	54	342	6	test	key	500	NA	K	2277.0999999642	Yes	NA	NA	1_1	a congressman	NA	a convict	NA	you	killed	simplified	1	54	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	337	1	1	55	1832	6	test	key	500	NA	D	5398.6000000238	No	NA	NA	1_2	an Olympian	NA	a mentor	an assassin	you	killed	simplified	1	55	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	343	1	1	56	799	6	test	key	500	NA	K	3386.9000000358	Yes	NA	NA	1_1	an Olympian	NA	a nun	NA	you	killed	simplified	1	56	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	349	1	1	57	3031	6	test	key	500	NA	K	13470.100000024	Yes	NA	NA	2_2	a teacher	a rapist	an addict	an astronaut	you	killed	simplified	1	57	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	355	1	1	58	278	6	test	key	500	NA	K	7370.4000000358	Yes	NA	NA	1_1	a mother	NA	an elderly person	NA	you	killed	simplified	1	58	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	361	1	1	59	3206	6	test	key	500	NA	K	4812.1999999881	Yes	NA	NA	2_2	a nun	a gang member	a police officer	a nun	you	killed	simplified	1	59	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	367	1	1	60	415	6	test	key	500	NA	D	3724.6000000238	No	NA	NA	1_1	an addict	NA	a teacher	NA	you	killed	simplified	1	60	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	373	1	1	61	2515	6	test	key	500	NA	D	2236.1000000238	No	NA	NA	2_1	a thief	a terrorist	a soldier	NA	you	killed	simplified	1	61	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	379	1	1	62	2340	6	test	key	500	NA	K	2128.5	Yes	NA	NA	2_1	a mother	an adult	an elderly person	NA	you	killed	simplified	1	62	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	385	1	1	63	2323	6	test	key	500	NA	D	3595	No	NA	NA	2_1	a convict	an assassin	a mentor	NA	you	killed	simplified	1	63	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	391	1	1	64	2070	6	test	key	500	NA	K	8228.5	Yes	NA	NA	2_1	a congressman	an adult	an adult	NA	you	killed	simplified	1	64	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	397	1	1	65	63	6	test	key	500	NA	D	8796.5	No	NA	NA	1_1	a rapist	NA	a pedophile	NA	you	killed	simplified	1	65	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	403	1	1	66	3434	6	test	key	500	NA	D	3400.5999999642	No	NA	NA	2_2	an adult	an addict	an assassin	a soldier	you	killed	simplified	1	66	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	409	1	1	67	233	6	test	key	500	NA	D	2592.1000000238	No	NA	NA	1_1	a pedophile	NA	a nun	NA	you	killed	simplified	1	67	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	415	1	1	68	1292	6	test	key	500	NA	D	6492.7999999523	No	NA	NA	1_2	an Olympian	NA	a judge	an elderly person	you	killed	simplified	1	68	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	421	1	1	69	340	6	test	key	500	NA	D	5962.6999999881	No	NA	NA	1_1	a rapist	NA	a celebrity	NA	you	killed	simplified	1	69	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	427	1	1	70	3149	6	test	key	500	NA	D	2649.8999999762	No	NA	NA	2_2	a teacher	a pedophile	a judge	an adult	you	killed	simplified	1	70	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	433	1	1	71	1978	6	test	key	500	NA	D	16758.400000036	No	NA	NA	1_2	a rapist	NA	a mentor	an assassin	you	killed	simplified	1	71	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	439	1	1	72	3868	6	test	key	500	NA	D	6812	No	NA	NA	2_2	a congressman	an addict	a rapist	a police officer	you	killed	simplified	1	72	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	445	1	1	73	2790	6	test	key	500	NA	K	3485.8999999762	Yes	NA	NA	2_1	an Olympian	a convict	an astronaut	NA	you	killed	simplified	1	73	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	451	1	1	74	1617	6	test	key	500	NA	D	2651.1999999881	No	NA	NA	1_2	a pedophile	NA	an addict	an adult	you	killed	simplified	1	74	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	457	1	1	75	1516	6	test	key	500	NA	D	1981.1000000238	No	NA	NA	1_2	an elderly person	NA	a police officer	an astronaut	you	killed	simplified	1	75	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	464	1	1	76	3861	6	test	key	500	NA	D	6959.5	No	NA	NA	2_2	a soldier	a convict	a celebrity	a nun	you	killed	simplified	1	76	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	470	1	1	77	741	6	test	key	500	NA	D	12635.100000024	No	NA	NA	1_1	a mentor	NA	a police officer	NA	you	killed	simplified	1	77	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	476	1	1	78	2699	6	test	key	500	NA	K	4886.8000000119	Yes	NA	NA	2_1	a thief	an adult	an addict	NA	you	killed	simplified	1	78	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	482	1	1	79	3457	6	test	key	500	NA	D	4823.1000000238	No	NA	NA	2_2	a gang member	a father	an assassin	a father	you	killed	simplified	1	79	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	488	1	1	80	2267	6	test	key	500	NA	D	1804	No	NA	NA	2_1	an astronaut	a mother	a police officer	NA	you	killed	simplified	1	80	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	494	1	1	81	3543	6	test	key	500	NA	D	7975	No	NA	NA	2_2	an assassin	a thief	a father	a gang member	you	killed	simplified	1	81	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	500	1	1	82	1140	6	test	key	500	NA	K	3832.0999999642	Yes	NA	NA	1_2	an astronaut	NA	an assassin	a pedophile	you	killed	simplified	1	82	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	506	1	1	83	1823	6	test	key	500	NA	K	3254.8000000119	Yes	NA	NA	1_2	a mother	NA	a nun	a pedophile	you	killed	simplified	1	83	1	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	512	1	1	84	2207	6	test	key	500	NA	K	5476.3999999762	Yes	NA	NA	2_1	a convict	a thief	a police officer	NA	you	killed	simplified	1	84	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	518	1	1	85	2688	6	test	key	500	NA	K	2569.6000000238	Yes	NA	NA	2_1	a thief	an Olympian	a rapist	NA	you	killed	simplified	1	85	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	524	1	1	86	90	6	test	key	500	NA	K	3469.6999999881	Yes	NA	NA	1_1	a teacher	NA	a mentor	NA	you	killed	simplified	1	86	1	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	530	1	1	87	3176	6	test	key	500	NA	D	9739.6000000238	No	NA	NA	2_2	a rapist	a soldier	a soldier	an assassin	you	killed	simplified	1	87	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	536	1	1	88	3389	6	test	key	500	NA	D	2087.6000000238	No	NA	NA	2_2	a congressman	a mentor	a celebrity	an assassin	you	killed	simplified	1	88	2	2	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	542	1	1	89	2122	6	test	key	500	NA	K	2282.1999999881	Yes	NA	NA	2_1	a nun	a police officer	a gang member	NA	you	killed	simplified	1	89	2	1	1
peoplePairsExperiment	1003_36164_78822293	Female	21	PeoplePairs	NA	548	1	1	90	2461	6	test	key	500	NA	D	11897.399999976	No	NA	NA	2_1	a convict	a congressman	an astronaut	NA	you	killed	simplified	1	90	2	1	1
